Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,Scaffold,QED,QED (raw),SAScore,SAScore (raw),MW_endpoint,MW_endpoint (raw),step
13.8377,28.5582,-28.5582,0.0000000,CNc1ccc(-c2cc(Cl)ccc2O)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1(O)c(*)cc(Cl)cc1|*NC,O=c1oc2ccccc2cc1Cc1cccc(-c2ccccc2)c1,0.3158046,0.3158,0.5774143,3.1551,1.0000000,464.9050,38
15.3604,38.7170,24.0255,0.5228540,CC(=O)NC(c1cc(-c2cc(C)ccn2)ccc1-c1nccs1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1c(*)nccc1C|n1ccsc1*,O=c1oc2ccccc2cc1Cc1cc(-c2ccccn2)ccc1-c1nccs1,0.3322590,0.3323,0.4301943,3.3354,1.0000000,483.5490,38
25.9141,57.3609,-14.3680,0.3582743,CC(=O)NC(c1cc(-c2ccc(C)cn2)ccc1-c1cc(NC(C)C)c[nH]1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1c(C)cnc(*)c1|c1c(NC(C)C)cc(*)[nH]1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccn2)ccc1-c1ccc[nH]1,0.1973108,0.1973,0.2330760,3.6121,0.9999967,522.6050,38
26.2057,50.7811,-0.9393,0.4153478,CC(=O)NC(c1cc(Cc2cnoc2C)ccc1-c1ccn[nH]1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1c(C*)c(C)on1|c1cn[nH]c1*,O=c1oc2ccccc2cc1Cc1cc(Cc2cnoc2)ccc1-c1ccn[nH]1,0.3193425,0.3193,0.2243774,3.6271,1.0000000,470.4850,38
12.5221,24.8431,48.6104,0.6121124,CNc1ccc(-c2ccsc2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1cc(*)cs1|CN*,O=c1oc2ccccc2cc1Cc1cccc(-c2ccsc2)c1,0.4137939,0.4138,0.5542549,3.1838,1.0000000,420.4900,38
18.2689,41.4869,17.3402,0.4902256,CC(=O)NC(c1cc(-c2cccnc2)ccc1C#CC(C)(C)O)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1ccc(*)cn1|C(*)#CC(C)(C)O,O=c1oc2ccccc2cc1Cc1cccc(-c2cccnc2)c1,0.3092663,0.3093,0.3809391,3.3976,1.0000000,468.5090,38
13.2848,45.0046,20.1854,0.5432502,CC(=O)NC(c1cc(-c2cc(C)ccn2)ccc1-c1cncnc1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1nc(*)cc(C)c1|c1ncc(*)cn1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccn2)ccc1-c1cncnc1,0.3558030,0.3558,0.4505987,3.3103,1.0000000,478.5080,38
16.7853,47.7474,2.5216,0.4189081,CC(=O)NC(c1cc(-c2cn(C)cn2)ccc1Nc1ncc(Cl)s1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1nc(*)cn1C|*Nc1ncc(Cl)s1,O=c1oc2ccccc2cc1Cc1cc(-c2c[nH]cn2)ccc1Nc1nccs1,0.2692785,0.2693,0.2729957,3.5478,0.9999975,521.9860,38
13.3643,29.5092,38.8305,0.5694976,CCNc1ccc(-c2cn(C)cn2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1nc(*)cn1C|C(C)N*,O=c1oc2ccccc2cc1Cc1cccc(-c2c[nH]cn2)c1,0.4021198,0.4021,0.4593253,3.2996,1.0000000,432.4800,38
14.5019,41.1631,17.1005,0.4855304,CC(=O)NC(c1cc(-c2cscn2)ccc1-c1cnc(C)cn1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1nc(*)cs1|c1nc(C)cnc1*,O=c1oc2ccccc2cc1Cc1cc(-c2cscn2)ccc1-c1cnccn1,0.3497077,0.3497,0.3272986,3.4690,1.0000000,484.5370,38
17.4192,44.7964,9.5314,0.4527313,CC(=O)NC(c1cc(-c2ccnc(N)n2)ccc1-c1cc[nH]c1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1nc(N)nc(*)c1|c1[nH]ccc1*,O=c1oc2ccccc2cc1Cc1cc(-c2ccncn2)ccc1-c1cc[nH]c1,0.2877650,0.2878,0.3224657,3.4757,1.0000000,467.4850,38
12.2365,43.4050,16.2808,0.4973819,CC(=O)NC(c1cc(-c2cncnc2)ccc1-c1cnc(N)nc1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1ncc(*)cn1|c1c(*)cnc(N)n1,O=c1oc2ccccc2cc1Cc1cc(-c2cncnc2)ccc1-c1cncnc1,0.3212369,0.3212,0.3830402,3.3949,1.0000000,480.4840,38
11.7283,38.2733,25.0765,0.5279150,CC(=O)NC(c1cc(-c2scnc2C)ccc1NC1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1sc(*)c(C)n1|*NC1CC1,O=c1oc2ccccc2cc1Cc1cc(-c2cncs2)ccc1NC1CC1,0.3587131,0.3587,0.4101520,3.3605,1.0000000,461.5430,38
12.2646,28.8402,38.3988,0.5603250,CNc1ccc(-c2csnn2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,c1snnc1*|*NC,O=c1oc2ccccc2cc1Cc1cccc(-c2csnn2)c1,0.4225402,0.4225,0.4163437,3.3527,1.0000000,422.4660,38
20.0555,51.6989,-1.9800,0.4143243,CC(=O)NC(c1cc(-c2cc[nH]n2)ccc1-c1ccc(F)c(C(N)=O)c1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,n1c(*)cc[nH]1|*c1cc(C(N)=O)c(F)cc1,O=c1oc2ccccc2cc1Cc1cc(-c2cc[nH]n2)ccc1-c1ccccc1,0.2523516,0.2524,0.2818481,3.5343,0.9999999,512.4970,38
19.3763,43.2739,7.2562,0.4210834,CC(=O)NC(c1cc(-c2nnc(C)s2)ccc1-c1nnc(C(C)(C)C)o1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,n1c(*)sc(C)n1|C(C)(C)(c1oc(*)nn1)C,O=c1oc2ccccc2cc1Cc1cc(-c2nncs2)ccc1-c1nnco1,0.3025603,0.3026,0.2468215,3.5892,0.9997917,531.5940,38
10.9947,24.9608,47.7367,0.6058122,CNc1ccc(-c2csc(C)n2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,n1c(C)scc1*|N(C)*,O=c1oc2ccccc2cc1Cc1cccc(-c2cscn2)c1,0.4060356,0.4060,0.5475830,3.1920,1.0000000,435.5050,38
13.3086,40.8103,19.8584,0.5055726,CC(=O)NC(c1cc(-c2ccncn2)ccc1-c1cn[nH]c1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,n1cnc(*)cc1|c1(*)cn[nH]c1,O=c1oc2ccccc2cc1Cc1cc(-c2ccncn2)ccc1-c1cn[nH]c1,0.3463904,0.3464,0.3730653,3.4078,1.0000000,453.4580,38
15.9912,42.4052,8.3830,0.4232355,CC(=O)NC(c1cc(-c2cncnc2)ccc1CC1CCN1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,n1cncc(*)c1|C1CNC1C*,O=c1oc2ccccc2cc1Cc1cc(-c2cncnc2)ccc1CC1CCN1,0.3817706,0.3818,0.1985837,3.6741,1.0000000,456.5020,38
15.0136,27.4517,38.6184,0.5505839,CNc1ccc(-c2scnc2C)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,n1csc(*)c1C|N(*)C,O=c1oc2ccccc2cc1Cc1cccc(-c2cncs2)c1,0.4060356,0.4060,0.4110613,3.3593,1.0000000,435.5050,38
22.4909,56.3363,-14.6592,0.3473093,CC(=O)NC(c1cc(-c2cnsc2)ccc1-c1cc(N)cnc1F)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,n1scc(*)c1|n1c(F)c(*)cc(N)c1,O=c1oc2ccccc2cc1Cc1cc(-c2cnsc2)ccc1-c1cccnc1,0.2358186,0.2358,0.1776524,3.7158,1.0000000,502.5270,38
23.1194,47.0159,1.6980,0.4059489,CC(=O)NC(c1cc(-c2cc(C)ns2)ccc1-c1nc(C)cc(N)n1)c1c(O)c2ccccc2oc1=O,1,[*]c1cc(C(NC(C)=O)c2c(=O)oc3c(cccc3)c2O)c([*])cc1,s1c(*)cc(C)n1|c1(N)cc(C)nc(*)n1,O=c1oc2ccccc2cc1Cc1cc(-c2ccns2)ccc1-c1ncccn1,0.2913632,0.2914,0.2296041,3.6180,0.9999999,513.5790,38
24.9265,44.2507,11.5283,0.4648251,CC(=O)NC(c1cc(C2CC2)ccc1-c1cnn(Cc2ccc(C)o2)c1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*C1CC1|c1(Cn2ncc(*)c2)ccc(C)o1,O=c1oc2ccccc2cc1Cc1cc(C2CC2)ccc1-c1cnn(Cc2ccco2)c1,0.2837783,0.2838,0.3539072,3.4330,1.0000000,509.5620,39
12.6235,20.7273,72.7299,0.7788102,CC(=O)NC(c1cc(CC2CC2)ccc1C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*CC1CC1|C*,O=c1oc2ccccc2cc1Cc1cccc(CC2CC2)c1,0.6592137,0.6592,0.7165865,2.9680,1.0000000,377.4400,39
8.4275,27.3509,45.8662,0.6101424,CC(=O)NC(c1cc(Cn2ccnc2)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*Cn1cncc1|C1CC1*,O=c1oc2ccccc2cc1Cc1cc(Cn2ccnc2)ccc1C1CC1,0.4539734,0.4540,0.5003376,3.2496,1.0000000,429.4760,39
11.8972,13.0769,78.1924,0.7605781,CC(=O)NC(c1cc(C)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*C|C1OCCN(*)C1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCOCC1,0.6452705,0.6453,0.6818513,3.0183,1.0000000,408.4540,39
10.7340,34.1865,40.5420,0.6227374,CC(=O)NC(c1cc(-c2cncc(C)c2)ccc1N1CCC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*c1cc(C)cnc1|N1(*)CCC1,O=c1oc2ccccc2cc1Cc1cc(-c2cccnc2)ccc1N1CCC1,0.4357236,0.4357,0.5542475,3.1838,1.0000000,455.5140,39
16.4221,45.8713,0.7760,0.3887267,CC(=O)NC(c1cc(-c2ccnc(C)c2)ccc1N1CCC(C)(N)C1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*c1cc(C)ncc1|*N1CCC(C)(N)C1,O=c1oc2ccccc2cc1Cc1cc(-c2ccncc2)ccc1N1CCCC1,0.3553523,0.3554,0.1653004,3.7423,1.0000000,498.5830,39
18.3138,42.4905,15.1720,0.4805210,CC(=O)NC(c1cc(-c2ccc(N)nc2)ccc1-c1ncnn1C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*c1ccc(N)nc1|n1cnc(*)n1C,O=c1oc2ccccc2cc1Cc1cc(-c2cccnc2)ccc1-c1ncn[nH]1,0.3234702,0.3235,0.3430068,3.4476,1.0000000,482.5000,39
11.5795,29.5011,35.4886,0.5415807,CC(=O)NC(c1cc(-c2cnc(N)nc2)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*c1cnc(N)nc1|C1CN(C)CCN1*,O=c1oc2ccccc2cc1Cc1cc(-c2cncnc2)ccc1N1CCNCC1,0.3529317,0.3529,0.4500895,3.3109,1.0000000,500.5590,39
12.4625,31.8046,-31.8046,0.0000000,CC(=O)NC(c1cc(-c2scnc2C)ccc1NC1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,*c1scnc1C|*NC1CC1,O=c1oc2ccccc2cc1Cc1cc(-c2cncs2)ccc1NC1CC1,0.3587131,0.3587,0.4101520,3.3605,1.0000000,461.5430,39
19.4951,34.9860,4.7610,0.3312249,CC(=O)NC(c1cc(-c2cc(F)ccc2C#N)ccc1N1CC(C)OC(C)C1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C(#N)c1c(*)cc(F)cc1|C1N(*)CC(C)OC1C,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1N1CCOCC1,0.3411641,0.3412,0.1087177,3.8896,0.9797278,541.5790,39
12.6205,43.4813,12.2044,0.4640475,CC(=O)NC(c1cc(C#Cc2cnc(N)nc2)ccc1N1CCC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C(*)#Cc1cnc(N)nc1|*N1CCC1,O=c1oc2ccccc2cc1Cc1cc(C#Cc2cncnc2)ccc1N1CCC1,0.2991897,0.2992,0.3339956,3.4598,1.0000000,481.5120,39
8.5477,20.0386,65.5899,0.7135709,CC(=O)NC(c1cc(C(C)(C)C)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C(C)(C)(*)C|C1CC1*,O=c1oc2ccccc2cc1Cc1ccccc1C1CC1,0.6052968,0.6053,0.6002650,3.1264,1.0000000,405.4940,39
27.7784,50.2999,-47.7053,0.0216215,CCN(CC)Cc1ccc(-c2ccc(-c3scnc3C)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)nc1,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C(C)N(Cc1cnc(*)cc1)CC|n1c(C)c(*)sc1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccn2)ccc1-c1cncs1,0.2081343,0.2081,0.2668761,3.5572,0.0001820,568.6990,39
12.3728,26.5049,-26.5049,0.0000000,CC(=O)NC(c1cc(-c2cncc(C#N)c2)ccc1N)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C(c1cc(*)cnc1)#N|N*,O=c1oc2ccccc2cc1Cc1cccc(-c2cccnc2)c1,0.3357442,0.3357,0.4985209,3.2518,1.0000000,426.4320,39
19.3567,40.0196,23.9450,0.5330388,CC(=O)NC(c1cc(-c2ccc(C#N)cc2)ccc1-c1ccnc(C)n1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C(c1ccc(*)cc1)#N|c1(*)ccnc(C)n1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1-c1ccncn1,0.3225856,0.3226,0.4694955,3.2871,1.0000000,502.5300,39
22.1508,38.3346,13.0979,0.4286039,CC(=O)NC(c1cc(-c2c[nH]nc2C#N)ccc1NC1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C(c1n[nH]cc1*)#N|C1C(N*)C1,O=c1oc2ccccc2cc1Cc1cc(-c2cn[nH]c2)ccc1NC1CC1,0.3254165,0.3254,0.2419518,3.5972,1.0000000,455.4740,39
9.2319,22.7768,-22.7768,0.0000000,CC(=O)NC(c1cc(C2CC2)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C1C(*)C1|C1C(*)C1,O=c1oc2ccccc2cc1Cc1cc(C2CC2)ccc1C1CC1,0.6307923,0.6308,0.5966761,3.1309,1.0000000,389.4510,39
8.5334,20.7884,-20.7884,0.0000000,CC(=O)NC(c1cc(C2CC2)ccc1N1CCCC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C1CC1*|C1N(*)CCC1,O=c1oc2ccccc2cc1Cc1cc(C2CC2)ccc1N1CCCC1,0.6069861,0.6070,0.6262679,3.0931,1.0000000,418.4930,39
13.8503,34.5492,29.0246,0.5297810,CC(=O)NC(c1cc(NC2CCCC2)ccc1-c1nccs1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C1CCCC1N*|c1nc(*)sc1,O=c1oc2ccccc2cc1Cc1cc(NC2CCCC2)ccc1-c1nccs1,0.3311315,0.3311,0.4490436,3.3122,1.0000000,475.5700,39
22.5969,38.8341,24.6278,0.5288492,CC(=O)NC(c1cc(N2CCCc3ccncc32)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C1CCN(*)c2c1ccnc2|C1(*)CC1,O=c1oc2ccccc2cc1Cc1cc(N2CCCc3ccncc32)ccc1C1CC1,0.3860953,0.3861,0.3830903,3.3948,1.0000000,481.5520,39
15.8247,42.8657,10.8940,0.4479969,CC(=O)NC(c1cc(-c2csc3c2CNCC3)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,C1c2c(*)csc2CCN1|C1CC1*,O=c1oc2ccccc2cc1Cc1cc(-c2csc3c2CNCC3)ccc1C1CC1,0.3463855,0.3464,0.2595766,3.5687,1.0000000,486.5930,39
14.3727,25.7577,40.0461,0.5483646,CC(=O)NC(c1cc(C(C)(C)C)ccc1C1CCN(C)C1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,CC(C)(C)*|C1N(C)CCC1*,O=c1oc2ccccc2cc1Cc1ccccc1C1CCNC1,0.5767907,0.5768,0.2858841,3.5283,1.0000000,448.5630,39
22.5656,48.3368,5.8137,0.4512543,CC(=O)NC(c1cc(-c2cnc(N)nc2C)ccc1-c1cnn(C)c1C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,Cc1c(*)cnc(N)n1|n1(C)ncc(*)c1C,O=c1oc2ccccc2cc1Cc1cc(-c2cncnc2)ccc1-c1cn[nH]c1,0.3024935,0.3025,0.3037722,3.5021,1.0000000,510.5540,39
13.6601,24.8428,39.0363,0.5323264,CC(=O)NC(c1cc(C(F)(F)F)ccc1-c1scnc1C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,FC(*)(F)F|n1csc(*)c1C,O=c1oc2ccccc2cc1Cc1ccccc1-c1cncs1,0.3980950,0.3981,0.3789197,3.4002,1.0000000,474.4600,39
13.7957,21.0975,60.7357,0.6819436,CC(=O)NC(c1cc(C(F)(F)F)ccc1NC1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,FC(F)(*)F|N(*)C1CC1,O=c1oc2ccccc2cc1Cc1ccccc1NC1CC1,0.5226861,0.5227,0.6067424,3.1182,1.0000000,432.3980,39
14.8373,26.0348,-26.0348,0.0000000,CNc1ccc(-c2ccc(F)c(F)c2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,Fc1c(F)cc(*)cc1|*NC,O=c1oc2ccccc2cc1Cc1cccc(-c2ccccc2)c1,0.3832165,0.3832,0.6248214,3.0949,1.0000000,450.4410,39
16.3099,39.0752,25.3423,0.5368126,CC(=O)NC(c1cc(Nc2ncccc2C)ccc1NC1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,N(*)c1c(C)cccn1|C1CC1N*,O=c1oc2ccccc2cc1Cc1cc(Nc2ccccn2)ccc1NC1CC1,0.2881932,0.2882,0.5367653,3.2052,1.0000000,470.5290,39
13.6108,13.3520,-13.3520,0.0000000,CC(=O)NC(c1cc(N(C)C)ccc1C(C)C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,N(C)(C)*|CC(*)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.6412450,0.6412,0.6001974,3.1265,1.0000000,394.4710,39
11.9932,25.5898,48.6045,0.6182862,CC(=O)NC(c1cc(-c2cnc(N)cn2)ccc1C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,Nc1ncc(*)nc1|*C,O=c1oc2ccccc2cc1Cc1cccc(-c2cnccn2)c1,0.4356911,0.4357,0.5424879,3.1982,1.0000000,416.4370,39
17.5397,32.4019,37.0439,0.5787154,COc1ccc(-c2ccc(N3CCN(C)CC3)c(C(NC(C)=O)c3c(O)c4ccccc4oc3=O)c2)c(F)c1,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,O(c1cc(F)c(*)cc1)C|N1(*)CCN(C)CC1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1N1CCNCC1,0.3585996,0.3586,0.5405993,3.2005,0.9997926,531.5840,39
21.5237,45.0365,4.7520,0.4149038,CC(=O)NC(c1cc(-c2cc(C(C)(C)O)ns2)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,OC(C)(C)c1cc(*)sn1|C1(*)CC1,O=c1oc2ccccc2cc1Cc1cc(-c2ccns2)ccc1C1CC1,0.3296908,0.3297,0.2166384,3.6408,1.0000000,490.5810,39
13.0137,33.6896,27.7852,0.5122893,CC(=O)NC(c1cc(-c2[nH]cnc2C)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(*)[nH]cnc1C|C1(*)CC1,O=c1oc2ccccc2cc1Cc1cc(-c2cnc[nH]2)ccc1C1CC1,0.4100448,0.4100,0.3278798,3.4682,1.0000000,429.4760,39
16.3488,36.0079,25.4558,0.5121979,CC(=O)NC(c1cc(-c2cc(C)ccc2C)ccc1-c1csc(C)n1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(*)c(C)ccc(C)c1|c1sc(C)nc1*,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1-c1cscn1,0.2655342,0.2655,0.5060493,3.2426,1.0000000,510.6150,39
12.7174,29.5406,39.1908,0.5727613,CC(=O)NC(c1cc(-c2ccoc2C)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(*)c(C)occ1|N1(C)CCN(*)CC1,O=c1oc2ccccc2cc1Cc1cc(-c2ccoc2)ccc1N1CCNCC1,0.4099789,0.4100,0.4583101,3.3008,1.0000000,487.5560,39
11.1660,31.2926,39.2732,0.5880479,CC(=O)NC(c1cc(-c2cc(C)nn2C)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(*)cc(C)nn1C|C1CC1*,O=c1oc2ccccc2cc1Cc1cc(-c2ccn[nH]2)ccc1C1CC1,0.4481317,0.4481,0.4537666,3.3064,1.0000000,443.5030,39
16.8212,35.1460,31.1168,0.5521902,CC(=O)NC(c1cc(-c2ccc(S(C)(=O)=O)c(C)c2)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(*)ccc(S(=O)(=O)C)c(C)c1|*C1CC1,O=c1oc2ccccc2cc1Cc1cc(-c2ccccc2)ccc1C1CC1,0.3488513,0.3489,0.4826429,3.2711,0.9999996,517.6030,39
10.8769,21.1693,59.1115,0.6690069,CC(=O)NC(c1cc(-c2cnc(C)cn2)ccc1C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(*)cnc(C)cn1|*C,O=c1oc2ccccc2cc1Cc1cccc(-c2cnccn2)c1,0.4913659,0.4914,0.6093781,3.1148,1.0000000,415.4490,39
10.5612,31.3823,37.3529,0.5727932,CC(=O)NC(c1cc(-c2cnc(C)n2C)ccc1C1CC1)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(*)cnc(C)n1C|C1CC1*,O=c1oc2ccccc2cc1Cc1cc(-c2cnc[nH]2)ccc1C1CC1,0.4481317,0.4481,0.4193610,3.3489,1.0000000,443.5030,39
19.2523,37.0653,23.8080,0.5072772,CC(=O)NC(c1cc(-c2ccc(C)nc2)ccc1-c1c(C)noc1C)c1c(O)c2ccccc2oc1=O,1,[*]c1ccc([*])c(C(NC(=O)C)c2c(=O)oc3ccccc3c2O)c1,c1(C)ccc(*)cn1|c1(C)onc(C)c1*,O=c1oc2ccccc2cc1Cc1cc(-c2cccnc2)ccc1-c1cnoc1,0.3148689,0.3149,0.4145780,3.3549,1.0000000,495.5350,39
